,Timestamp,IdxDay,Year,Month,Day,Hour,IsHoliday,DayOfWeek,IsRegularDay,Temperature,Real,Predicted,Deviation
2805,1492722000,2295,2017,4,20,21,0.0,4,1.0,52.74384473680648,768.6,756.2809953521398,1.6027848878298459
2806,1492725600,2295,2017,4,20,22,0.0,4,1.0,51.738065031321106,730.6,728.6998606808105,0.26007929362024645
2807,1492729200,2295,2017,4,20,23,0.0,4,1.0,50.945044726646024,697.1,698.4360654324616,0.19166051247477026
2808,1492732800,2296,2017,4,21,0,0.0,5,1.0,50.92461365949894,672.4,673.0784005932389,0.10089241422352199
2809,1492736400,2296,2017,4,21,1,0.0,5,1.0,50.420055435561714,661.6,661.770069518817,0.025705791840529738
2810,1492740000,2296,2017,4,21,2,0.0,5,1.0,49.98065222481085,657.5,657.2015959094016,0.04538465256249585
2811,1492743600,2296,2017,4,21,3,0.0,5,1.0,49.591484993974866,656.9,653.6893618874303,0.48875599217074966
2812,1492747200,2296,2017,4,21,4,0.0,5,1.0,49.24223650909378,661.5,650.2198635847377,1.7052360416118355
2813,1492750800,2296,2017,4,21,5,0.0,5,1.0,48.92547398019778,688.0,641.4912335639257,6.759995121522431
2814,1492754400,2296,2017,4,21,6,0.0,5,1.0,48.94545764129362,731.4,701.1875677633576,4.1307673279521975
2815,1492758000,2296,2017,4,21,7,0.0,5,1.0,50.168010157880346,755.6,724.9159745276919,4.060882142973547
2816,1492761600,2296,2017,4,21,8,0.0,5,1.0,51.320962291079454,763.4,735.5943974919963,3.642337242337389
2817,1492765200,2296,2017,4,21,9,0.0,5,1.0,52.36730041795815,766.8,743.25743039355,3.0702359945813775
2818,1492768800,2296,2017,4,21,10,0.0,5,1.0,53.27343358207228,768.7,747.3504812502873,2.7773538115926537
2819,1492772400,2296,2017,4,21,11,0.0,5,1.0,54.01027187561245,770.5,745.588200247109,3.233199189213635
2820,1492776000,2296,2017,4,21,12,0.0,5,1.0,54.5541603228219,767.7,742.7305715266336,3.252498172901707
2821,1492779600,2296,2017,4,21,13,0.0,5,1.0,54.88763828390231,765.1,737.7633249651757,3.572954520301181
2822,1492783200,2296,2017,4,21,14,0.0,5,1.0,55.0,761.4,736.9942760069008,3.2053748349224023
2823,1492786800,2296,2017,4,21,15,0.0,5,1.0,54.88763828390231,761.0,740.000296413541,2.7594879877081424
2824,1492790400,2296,2017,4,21,16,0.0,5,1.0,54.5541603228219,760.7,742.7729604910406,2.3566503889784944
2825,1492794000,2296,2017,4,21,17,0.0,5,1.0,54.01027187561246,767.2,749.8148050763103,2.266057732493445
2826,1492797600,2296,2017,4,21,18,0.0,5,1.0,53.27343358207228,772.0,765.1419147813211,0.8883530076008894
2827,1492801200,2296,2017,4,21,19,0.0,5,1.0,52.190033436105004,776.6,770.582876388336,0.7748034524419306
2828,1492804800,2296,2017,4,21,20,0.0,5,1.0,51.077445035018215,774.6,770.8811896952938,0.4800942815267579
2829,1492808400,2296,2017,4,21,21,0.0,5,1.0,50.38223149234438,766.1,756.2318871027736,1.2880972323752005
2830,1492812000,2296,2017,4,21,22,0.0,5,1.0,49.87532189454266,742.8,735.929015943077,0.9250113162254856
2831,1492815600,2296,2017,4,21,23,0.0,5,1.0,49.476152070475386,715.6,710.0288130970802,0.778533664466163
2832,1492819200,2297,2017,4,22,0,1.0,6,1.0,49.469635668303255,694.8,687.3061458016189,1.0785627804232998
2833,1492822800,2297,2017,4,22,1,1.0,6,1.0,49.216301759145566,678.6,671.3481083331792,1.0686548285913386
2834,1492826400,2297,2017,4,22,2,1.0,6,1.0,48.99577571564853,676.1,665.4966707972058,1.5683078246996405
2835,1492830000,2297,2017,4,22,3,1.0,6,1.0,48.80052609122368,652.0,660.5404233972688,1.3098808891516558
2836,1492833600,2297,2017,4,22,4,1.0,6,1.0,48.62534985637157,648.6,662.3568951547844,2.121013745726856
2837,1492837200,2297,2017,4,22,5,1.0,6,1.0,48.466501641590526,655.3,671.0161936001531,2.3983204028922835
2838,1492840800,2297,2017,4,22,6,1.0,6,1.0,49.109109539383965,663.6,687.6400198209124,3.6226672424521302
2839,1492844400,2297,2017,4,22,7,1.0,6,1.0,50.501722703002606,679.6,709.3796782780338,4.381942065631808
2840,1492848000,2297,2017,4,22,8,1.0,6,1.0,51.81442430010554,702.6,732.5628821152872,4.264571892298196
2841,1492851600,2297,2017,4,22,9,1.0,6,1.0,53.00528320824417,715.5,748.3565601994543,4.592111837799342
2842,1492855200,2297,2017,4,22,10,1.0,6,1.0,54.03626027914103,724.4,752.281260353607,3.8488763602439247
2843,1492858800,2297,2017,4,22,11,1.0,6,1.0,54.87442340857925,729.9,755.1016395988383,3.452752376878801
2844,1492862400,2297,2017,4,22,12,1.0,6,1.0,55.49299947394661,725.7,751.8664033102131,3.6056777332524477
2845,1492866000,2297,2017,4,22,13,1.0,6,1.0,55.872229537798454,719.8,744.7746648211828,3.469667243843129
2846,1492869600,2297,2017,4,22,14,1.0,6,1.0,56.0,706.8,740.6873390571154,4.7944735508086405
2847,1492873200,2297,2017,4,22,15,1.0,6,1.0,55.872229537798454,689.4,735.8986300319173,6.744796929491918
2848,1492876800,2297,2017,4,22,16,1.0,6,1.0,55.49299947394661,733.7,737.3804493903227,0.5016286479927324
2849,1492880400,2297,2017,4,22,17,1.0,6,1.0,54.87442340857925,737.0,740.6886800042762,0.5004993221541646
2850,1492884000,2297,2017,4,22,18,1.0,6,1.0,54.03626027914105,748.4,743.1488888441658,0.701644996771008
2851,1492887600,2297,2017,4,22,19,1.0,6,1.0,52.48614453945043,757.7,752.3695931260695,0.7034983336321158
2852,1492891200,2297,2017,4,22,20,1.0,6,1.0,50.21655573888897,757.8,761.1979588199289,0.4483978384704317
2853,1492894800,2297,2017,4,22,21,1.0,6,1.0,48.80577355121692,750.7,755.1132025401331,0.5878783189200821
2854,1492898400,2297,2017,4,22,22,1.0,6,1.0,47.77944971365636,735.8,738.041674557549,0.3046581350297641
2855,1492902000,2297,2017,4,22,23,1.0,6,1.0,46.97230084069167,718.3,714.220061053676,0.5679992964393676
2856,1492905600,2298,2017,4,23,0,1.0,0,1.0,46.9679274060052,697.0,695.2654892279502,0.24885376930413433
2857,1492909200,2298,2017,4,23,1,1.0,0,1.0,46.456734291112596,681.4,675.6964435211813,0.837034998359063
2858,1492912800,2298,2017,4,23,2,1.0,0,1.0,46.01193323216485,670.0,670.0609057526663,0.009090410845710179
2859,1492916400,2298,2017,4,23,3,1.0,0,1.0,45.61824426582089,665.1,665.3210236931623,0.03323164834795332
2860,1492920000,2298,2017,4,23,4,1.0,0,1.0,45.265122191247904,665.9,664.4373661876799,0.21964766666467397
2861,1492923600,2298,2017,4,23,5,1.0,0,1.0,44.944982232307225,670.4,668.0440339279662,0.35142692005276943
2862,1492927200,2298,2017,4,23,6,1.0,0,1.0,46.55917654076022,681.9,678.4893866965206,0.500163264918523
2863,1492930800,2298,2017,4,23,7,1.0,0,1.0,49.682303583254786,696.9,698.1546459682882,0.18003242477947673
2864,1492934400,2298,2017,4,23,8,1.0,0,1.0,52.62482544525872,713.2,713.8676514103378,0.09361348995200866
2865,1492938000,2298,2017,4,23,9,1.0,0,1.0,55.29321761084317,718.3,728.3901043115366,1.404720076783601
2866,1492941600,2298,2017,4,23,10,1.0,0,1.0,57.602668446552755,719.6,732.560023206241,1.801003780744994
2867,1492945200,2298,2017,4,23,11,1.0,0,1.0,59.47977483710045,717.4,730.3510200843714,1.8052718266478127
2868,1492948800,2298,2017,4,23,12,1.0,0,1.0,60.8648752150431,710.8,724.5622215123337,1.9361594699400366
2869,1492952400,2298,2017,4,23,13,1.0,0,1.0,61.71394583189719,713.4,720.2723302817789,0.9633207571879571
2870,1492956000,2298,2017,4,23,14,1.0,0,1.0,62.0,708.1,715.7452344704667,1.0796828796026938
2871,1492959600,2298,2017,4,23,15,1.0,0,1.0,61.71394583189719,709.4,713.0821667561215,0.519053672980201
2872,1492963200,2298,2017,4,23,16,1.0,0,1.0,60.8648752150431,713.4,716.9638765807753,0.49956217840976824
2873,1492966800,2298,2017,4,23,17,1.0,0,1.0,59.47977483710045,725.6,724.190136561107,0.19430312002384403
2874,1492970400,2298,2017,4,23,18,1.0,0,1.0,57.602668446552755,735.3,727.8844920612975,1.0085010116554454
2875,1492974000,2298,2017,4,23,19,1.0,0,1.0,54.675353935682345,749.2,740.9849444567283,1.0965103501430558
2876,1492977600,2298,2017,4,23,20,1.0,0,1.0,50.99132781484501,768.2,756.9299276954395,1.4670752804687042
2877,1492981200,2298,2017,4,23,21,1.0,0,1.0,48.713500600798035,754.5,741.4765943674528,1.7260974993435683
2878,1492984800,2298,2017,4,23,22,1.0,0,1.0,47.060217674396924,720.9,717.0581405589434,0.5329254322453341
2879,1492988400,2298,2017,4,23,23,1.0,0,1.0,45.761679085704955,694.2,686.7869155418775,1.0678600487067864
2880,1492992000,2299,2017,4,24,0,0.0,1,1.0,45.76210885364284,673.1,675.1643227097102,0.30668885896748693
2881,1492995600,2299,2017,4,24,1,0.0,1,1.0,44.94253826470528,667.2,660.3852712035375,1.021392205704816
2882,1492999200,2299,2017,4,24,2,0.0,1,1.0,44.22971622396768,662.6,653.9426723832722,1.3065692147189552
2883,1493002800,2299,2017,4,24,3,0.0,1,1.0,43.59901231028177,659.4,651.8964694611826,1.1379330510793688
2884,1493006400,2299,2017,4,24,4,0.0,1,1.0,43.033445708912446,666.6,661.0325922278711,0.8351946852878706
2885,1493010000,2299,2017,4,24,5,0.0,1,1.0,42.520812599805005,698.8,684.8999579759195,1.9891302266858115
2886,1493013600,2299,2017,4,24,6,0.0,1,1.0,43.62220720618021,733.6,723.542500305072,1.3709786934198431
2887,1493017200,2299,2017,4,24,7,0.0,1,1.0,46.73515850458032,752.6,743.0575637953987,1.2679293389053092
2888,1493020800,2299,2017,4,24,8,0.0,1,1.0,49.66672449749272,758.5,750.0431928688644,1.114938316563696
2889,1493024400,2299,2017,4,24,9,0.0,1,1.0,52.324188829692545,746.7,751.4740525978724,0.6393535017908605
2890,1493028000,2299,2017,4,24,10,0.0,1,1.0,54.623504132770755,744.8,751.8720483825281,0.9495231448077502
2891,1493031600,2299,2017,4,24,11,0.0,1,1.0,56.49195018315753,750.9,750.1618945784719,0.09829610088268419
2892,1493035200,2299,2017,4,24,12,0.0,1,1.0,57.87043381762712,748.7,747.402140451576,0.17334841036784712
2893,1493038800,2299,2017,4,24,13,0.0,1,1.0,58.71535786707805,750.1,744.2005696962351,0.7864858423896701
2894,1493042400,2299,2017,4,24,14,0.0,1,1.0,59.0,746.3,741.7020990023682,0.6160928577826301
2895,1493046000,2299,2017,4,24,15,0.0,1,1.0,58.71535786707805,749.0,742.9227149480995,0.8113865222831113
2896,1493049600,2299,2017,4,24,16,0.0,1,1.0,57.87043381762712,752.7,746.2969211323056,0.8506813960003307
2897,1493053200,2299,2017,4,24,17,0.0,1,1.0,56.49195018315753,759.6,755.4597306873802,0.5450591512137714
2898,1493056800,2299,2017,4,24,18,0.0,1,1.0,54.623504132770755,769.1,762.5725872755479,0.8487079345276453
2899,1493060400,2299,2017,4,24,19,0.0,1,1.0,52.50905424770308,772.0,771.8274334240233,0.022353183416671314
2900,1493064000,2299,2017,4,24,20,0.0,1,1.0,51.556808448435184,778.5,779.9920358807988,0.19165521911352174
2901,1493067600,2299,2017,4,24,21,0.0,1,1.0,50.97122616524209,763.7,760.8282174951594,0.37603542030125264
2902,1493071200,2299,2017,4,24,22,0.0,1,1.0,50.547186760847815,731.3,728.6038459542697,0.36867961790377163
2903,1493074800,2299,2017,4,24,23,0.0,1,1.0,50.21456635663285,699.1,693.4351957727561,0.8102995604697414
2904,1493078400,2300,2017,4,25,0,0.0,2,1.0,50.21136010161251,668.9,675.8855437442986,1.044333045940894
2905,1493082000,2300,2017,4,25,1,0.0,2,1.0,50.0030439723386,659.3,665.1988204868094,0.8947096142589758
2906,1493085600,2300,2017,4,25,2,0.0,2,1.0,49.82193860273279,655.6,661.4302982418473,0.889307236401347
2907,1493089200,2300,2017,4,25,3,0.0,2,1.0,49.66174962998965,653.8,661.0553762053075,1.1097241060427632
2908,1493092800,2300,2017,4,25,4,0.0,2,1.0,49.51814202299443,659.4,664.6219658720444,0.7919268838405207
2909,1493096400,2300,2017,4,25,5,0.0,2,1.0,49.388002784172365,681.3,683.8588786084556,0.3755876425151392
2910,1493100000,2300,2017,4,25,6,0.0,2,1.0,49.74571620877262,725.9,725.1177519149257,0.10776251344182801
2911,1493103600,2300,2017,4,25,7,0.0,2,1.0,50.60762037203663,746.2,746.8930170051547,0.0928728229904336
2912,1493107200,2300,2017,4,25,8,0.0,2,1.0,51.418929585123976,756.3,757.7041998005213,0.1856670369590616
2913,1493110800,2300,2017,4,25,9,0.0,2,1.0,52.154110363931046,759.6,765.4043724524381,0.7641353939491953
2914,1493114400,2300,2017,4,25,10,0.0,2,1.0,52.79002513473612,766.4,765.5619270754632,0.1093518951639786
2915,1493118000,2300,2017,4,25,11,0.0,2,1.0,53.30666041879436,763.3,759.2891023501576,0.5254680531694456
2916,1493121600,2300,2017,4,25,12,0.0,2,1.0,53.687756695567764,763.9,756.9919604445648,0.9043120245366085
2917,1493125200,2300,2017,4,25,13,0.0,2,1.0,53.92132012156488,767.0,753.2115588141768,1.7977107152311889
2918,1493128800,2300,2017,4,25,14,0.0,2,1.0,54.0,762.0,750.1892178924093,1.5499714051956353
2919,1493132400,2300,2017,4,25,15,0.0,2,1.0,53.92132012156488,768.6,753.1116873490118,2.015133053732524
2920,1493136000,2300,2017,4,25,16,0.0,2,1.0,53.687756695567764,777.8,760.5991968143433,2.211468653337194
2921,1493139600,2300,2017,4,25,17,0.0,2,1.0,53.30666041879436,785.1,774.4116879086284,1.3613949931692249
