,Timestamp,IdxDay,Year,Month,Day,Hour,IsHoliday,DayOfWeek,IsRegularDay,Temperature,Real,Predicted,Deviation
7037,1507957200,2472,2017,10,14,5,1.0,6,0.1,57.975954830735006,870.6,874.7422886438949,0.47579699562311717
7038,1507960800,2472,2017,10,14,6,1.0,6,0.1,57.96041007691655,913.4,919.5722582016331,0.6757453691299649
7039,1507964400,2472,2017,10,14,7,1.0,6,0.1,59.936555883047504,961.8,962.6769138019945,0.0911742360152353
7040,1507968000,2472,2017,10,14,8,1.0,6,0.1,63.292584433986704,1012.5,1031.3274608311624,1.8595023043123353
7041,1507971600,2472,2017,10,14,9,1.0,6,0.1,66.41959950311166,1053.2,1072.4043367106497,1.8234273367498683
7042,1507975200,2472,2017,10,14,10,1.0,6,0.1,69.18380990646295,1078.4,1104.0939541762416,2.382599608331
7043,1507978800,2472,2017,10,14,11,1.0,6,0.1,71.46694727167846,1087.1,1135.539190050869,4.455817316794132
7044,1507982400,2472,2017,10,14,12,1.0,6,0.1,73.17132622005622,1091.5,1153.261748636783,5.658428642856901
7045,1507986000,2472,2017,10,14,13,1.0,6,0.1,74.22402389309434,1091.0,1174.404896689903,7.644811795591466
7046,1507989600,2472,2017,10,14,14,1.0,6,0.1,74.58,1084.5,1173.1996095173586,8.178848272693275
7047,1507993200,2472,2017,10,14,15,1.0,6,0.1,74.22402389309434,1093.2,1176.7259941016118,7.640504400074258
7048,1507996800,2472,2017,10,14,16,1.0,6,0.1,73.17132622005622,1127.9,1199.828619464589,6.37721601778429
7049,1508000400,2472,2017,10,14,17,1.0,6,0.1,71.46694727167846,1159.8,1220.4963260551465,5.233344202030223
7050,1508004000,2472,2017,10,14,18,1.0,6,0.1,68.41594583943936,1207.0,1249.1699210168797,3.4937797031383346
7051,1508007600,2472,2017,10,14,19,1.0,6,0.1,65.69078142192954,1224.4,1256.4677249465246,2.619056268092498
7052,1508011200,2472,2017,10,14,20,1.0,6,0.1,63.92289109047464,1191.3,1211.8834636163476,1.7278152955886572
7053,1508014800,2472,2017,10,14,21,1.0,6,0.1,62.611876574930584,1141.5,1164.6403051877114,2.027183984906826
7054,1508018400,2472,2017,10,14,22,1.0,6,0.1,61.569443028190534,1060.8,1096.4251163757406,3.3583254502017925
7055,1508022000,2472,2017,10,14,23,1.0,6,0.1,60.70403826342597,997.6,1013.5928794857748,1.6031354737143924
7056,1508025600,2473,2017,10,15,0,1.0,0,0.1,60.22862924203701,932.8,929.0808217565374,0.39871121820996774
7057,1508029200,2473,2017,10,15,1,1.0,0,0.1,59.597387363107224,894.5,882.7374458350373,1.3149864913317713
7058,1508032800,2473,2017,10,15,2,1.0,0,0.1,59.037074003379466,869.6,848.485379043115,2.428084286670309
7059,1508036400,2473,2017,10,15,3,1.0,0,0.1,58.53334757067249,843.7,829.7849324510983,1.6492909267395741
7060,1508040000,2473,2017,10,15,4,1.0,0,0.1,58.07581960959471,843.5,827.0752135467869,1.9472183109914727
7061,1508043600,2473,2017,10,15,5,1.0,0,0.1,57.65672341693863,847.7,838.8969589765461,1.0384618406811306
7062,1508047200,2473,2017,10,15,6,1.0,0,0.1,57.27009988469133,884.4,870.7378019434329,1.5447985138587785
7063,1508050800,2473,2017,10,15,7,1.0,0,0.1,59.00163529432086,920.7,895.4908997705768,2.738036301664305
7064,1508054400,2473,2017,10,15,8,1.0,0,0.1,62.90722898419521,983.5,959.9038706028512,2.3991997353481285
7065,1508058000,2473,2017,10,15,9,1.0,0,0.1,66.54867449654533,1047.9,1019.5920371907221,2.7013992565395575
7066,1508061600,2473,2017,10,15,10,1.0,0,0.1,69.76924292356642,1085.4,1061.7472269131158,2.17917570360091
7067,1508065200,2473,2017,10,15,11,1.0,0,0.1,72.43032003352941,1109.2,1099.0684702381952,0.9134087415979817
7068,1508068800,2473,2017,10,15,12,1.0,0,0.1,74.41737226891863,1128.5,1118.334613864045,0.9007874289725328
7069,1508072400,2473,2017,10,15,13,1.0,0,0.1,75.6448763051237,1141.8,1145.9960017088401,0.36749007784552334
7070,1508076000,2473,2017,10,15,14,1.0,0,0.1,76.06,1144.2,1181.1163862876251,3.226392788640541
7071,1508079600,2473,2017,10,15,15,1.0,0,0.1,75.6448763051237,1165.3,1217.6509931547437,4.492490616557429
7072,1508083200,2473,2017,10,15,16,1.0,0,0.1,74.41737226891863,1192.4,1256.648837596062,5.388195034892821
7073,1508086800,2473,2017,10,15,17,1.0,0,0.1,72.43032003352941,1226.0,1270.026050596605,3.591031859429449
7074,1508090400,2473,2017,10,15,18,1.0,0,0.1,67.29311114640065,1278.2,1288.3459277712716,0.7937668417518029
7075,1508094000,2473,2017,10,15,19,1.0,0,0.1,61.927831560423854,1285.3,1297.384699601107,0.9402240411660394
7076,1508097600,2473,2017,10,15,20,1.0,0,0.1,58.43192825212035,1248.2,1234.4790868505881,1.0992559805649655
7077,1508101200,2473,2017,10,15,21,1.0,0,0.1,55.8341581864659,1182.6,1156.2787748823785,2.2257081953003093
7078,1508104800,2473,2017,10,15,22,1.0,0,0.1,53.76611191448273,1104.3,1064.7956200879694,3.5773231831957415
7079,1508108400,2473,2017,10,15,23,1.0,0,0.1,52.04791940918514,1030.2,971.8249864645006,5.6663767749465555
7080,1508112000,2474,2017,10,16,0,0.0,1,1.0,51.075443738488865,967.6,950.2123308337889,1.7969893722830859
7081,1508115600,2474,2017,10,16,1,0.0,1,1.0,49.82048709197295,927.5,900.6972491129534,2.8897844622152684
7082,1508119200,2474,2017,10,16,2,0.0,1,1.0,48.70618456453093,897.0,875.2000539192634,2.4303172888223656
7083,1508122800,2474,2017,10,16,3,0.0,1,1.0,47.704161080385724,882.3,864.2658818807047,2.0439893595483705
7084,1508126400,2474,2017,10,16,4,0.0,1,1.0,46.79384667930543,881.6,871.6279437326057,1.1311316092779435
7085,1508130000,2474,2017,10,16,5,0.0,1,1.0,45.9598528191605,930.0,928.835731641994,0.1251901460221488
7086,1508133600,2474,2017,10,16,6,0.0,1,1.0,45.1903661636832,1033.9,1024.6543348330367,0.894251394425318
7087,1508137200,2474,2017,10,16,7,0.0,1,1.0,46.8641883630531,1095.5,1079.815271928562,1.4317414944261095
7088,1508140800,2474,2017,10,16,8,0.0,1,1.0,51.707628840384906,1118.5,1104.3921687982677,1.261317049774906
7089,1508144400,2474,2017,10,16,9,0.0,1,1.0,56.226449416947524,1135.5,1133.4168150518055,0.18345970481677298
7090,1508148000,2474,2017,10,16,10,0.0,1,1.0,60.22500169264195,1127.3,1161.267482018426,3.0131714732924824
7091,1508151600,2474,2017,10,16,11,0.0,1,1.0,63.53016298153786,1131.0,1170.949213164198,3.5322027554551725
7092,1508155200,2474,2017,10,16,12,0.0,1,1.0,65.99883189085246,1136.8,1174.3372031663366,3.302005908368813
7093,1508158800,2474,2017,10,16,13,0.0,1,1.0,67.52412408776078,1130.7,1189.1965146450148,5.173477902627992
7094,1508162400,2474,2017,10,16,14,0.0,1,1.0,68.04,1125.6,1200.437791062374,6.64870211996926
7095,1508166000,2474,2017,10,16,15,0.0,1,1.0,67.52412408776078,1126.3,1216.940860637244,8.047665864977718
7096,1508169600,2474,2017,10,16,16,0.0,1,1.0,65.99883189085246,1138.4,1231.8531439402639,8.209165841555144
7097,1508173200,2474,2017,10,16,17,0.0,1,1.0,63.53016298153786,1175.6,1250.2473418248592,6.349722850022054
7098,1508176800,2474,2017,10,16,18,0.0,1,1.0,57.719101527230755,1248.0,1289.8558542509993,3.3538344752403284
7099,1508180400,2474,2017,10,16,19,0.0,1,1.0,52.07611293932375,1267.9,1288.6618923850308,1.6375023570495073
7100,1508184000,2474,2017,10,16,20,0.0,1,1.0,48.38349954564374,1226.6,1261.1877761785886,2.819808917217405
7101,1508187600,2474,2017,10,16,21,0.0,1,1.0,45.63403140373642,1161.4,1176.7329391087724,1.3202117365913792
7102,1508191200,2474,2017,10,16,22,0.0,1,1.0,43.4426418844614,1069.2,1082.0448332602411,1.2013499121063507
7103,1508194800,2474,2017,10,16,23,0.0,1,1.0,41.62056081560785,978.9,1006.8850063104848,2.858821770404002
7104,1508198400,2475,2017,10,17,0,0.0,2,1.0,40.566554436414,920.1,914.8098284030277,0.574956156610401
7105,1508202000,2475,2017,10,17,1,0.0,2,1.0,39.23255919477917,889.4,885.2643361342693,0.46499481287729194
7106,1508205600,2475,2017,10,17,2,0.0,2,1.0,38.04770029338708,870.2,872.8170824719223,0.30074494046451744
7107,1508209200,2475,2017,10,17,3,0.0,2,1.0,36.981959711062366,866.3,866.8172457652122,0.05970746452871263
7108,1508212800,2475,2017,10,17,4,0.0,2,1.0,36.01355942995389,880.2,890.6356829049985,1.1856036020220893
7109,1508216400,2475,2017,10,17,5,0.0,2,1.0,35.12619679197568,941.6,953.9821486206752,1.3150115357556436
7110,1508220000,2475,2017,10,17,6,0.0,2,1.0,34.30735012641485,1055.5,1071.322096466245,1.4990143501890154
7111,1508223600,2475,2017,10,17,7,0.0,2,1.0,35.876217928939425,1119.0,1138.1202750234054,1.7086930315822508
7112,1508227200,2475,2017,10,17,8,0.0,2,1.0,40.82398167427292,1133.6,1129.3374462656366,0.37601920733621536
7113,1508230800,2475,2017,10,17,9,0.0,2,1.0,45.44317736419465,1126.2,1102.2931086532108,2.1227926963940043
7114,1508234400,2475,2017,10,17,10,0.0,2,1.0,49.532622094114636,1116.0,1097.4119421115684,1.6655965849849148
7115,1508238000,2475,2017,10,17,11,0.0,2,1.0,52.9142055556256,1115.6,1089.9745110640001,2.2970140674076536
7116,1508241600,2475,2017,10,17,12,0.0,2,1.0,55.4406473933218,1098.4,1072.7454022482693,2.3356334442580806
7117,1508245200,2475,2017,10,17,13,0.0,2,1.0,57.00191180415328,1106.1,1071.8389348949745,3.0974654285349796
7118,1508248800,2475,2017,10,17,14,0.0,2,1.0,57.53,1101.1,1066.304509613918,3.1600663324023106
7119,1508252400,2475,2017,10,17,15,0.0,2,1.0,57.00191180415328,1121.1,1082.7199824260506,3.4234249909864705
7120,1508256000,2475,2017,10,17,16,0.0,2,1.0,55.4406473933218,1154.6,1107.812861591828,4.052237866635356
7121,1508259600,2475,2017,10,17,17,0.0,2,1.0,52.914205555625614,1201.9,1155.18640127471,3.88664603754805
7122,1508263200,2475,2017,10,17,18,0.0,2,1.0,49.85722971229126,1271.3,1237.3690613492226,2.668995410271164
7123,1508266800,2475,2017,10,17,19,0.0,2,1.0,48.015776536751005,1290.9,1264.7739664262565,2.023861923754249
7124,1508270400,2475,2017,10,17,20,0.0,2,1.0,46.80574271847156,1256.8,1241.461287578078,1.2204577038448325
7125,1508274000,2475,2017,10,17,21,0.0,2,1.0,45.9029863112928,1188.0,1174.3854713351245,1.1460040963699898
7126,1508277600,2475,2017,10,17,22,0.0,2,1.0,45.182633030489995,1093.4,1086.6097325895128,0.6210231763752817
7127,1508281200,2475,2017,10,17,23,0.0,2,1.0,44.58322013007355,1003.7,992.808163178403,1.0851685584932802
7128,1508284800,2476,2017,10,18,0,0.0,3,1.0,44.2354295780911,941.4,936.3654774074828,0.5347910125894616
7129,1508288400,2476,2017,10,18,1,0.0,3,1.0,43.79436709118859,912.0,900.3240638397731,1.2802561579196174
7130,1508292000,2476,2017,10,18,2,0.0,3,1.0,43.402490636138495,897.2,880.7783486185579,1.830322267213797
7131,1508295600,2476,2017,10,18,3,0.0,3,1.0,43.04992240837764,891.5,875.5838670461218,1.7853205781130925
7132,1508299200,2476,2017,10,18,4,0.0,3,1.0,42.72949051810159,903.4,887.4072066539327,1.7702892789536513
7133,1508302800,2476,2017,10,18,5,0.0,3,1.0,42.43582282383395,957.4,948.1667937407274,0.9644042468427624
7134,1508306400,2476,2017,10,18,6,0.0,3,1.0,42.16479095883458,1061.3,1058.6095302455506,0.25350699655605347
7135,1508310000,2476,2017,10,18,7,0.0,3,1.0,44.69003015317317,1126.6,1120.3225096118106,0.5572066739028347
7136,1508313600,2476,2017,10,18,8,0.0,3,1.0,50.392007967816774,1140.0,1128.2850599574322,1.027626319523494
7137,1508317200,2476,2017,10,18,9,0.0,3,1.0,55.71886521459776,1128.5,1127.1690836580538,0.11793676047374826
7138,1508320800,2476,2017,10,18,10,0.0,3,1.0,60.437220457427024,1115.7,1121.7450994898022,0.5418212323924145
7139,1508324400,2476,2017,10,18,11,0.0,3,1.0,64.34035208325292,1106.5,1109.0552429258905,0.23093022375874606
7140,1508328000,2476,2017,10,18,12,0.0,3,1.0,67.25725523463719,1098.5,1104.129321311537,0.5124552855290914
7141,1508331600,2476,2017,10,18,13,0.0,3,1.0,69.0601339120128,1103.1,1111.283889081281,0.7418991098976517
7142,1508335200,2476,2017,10,18,14,0.0,3,1.0,69.67,1124.0,1122.1096939145928,0.16817669798996854
7143,1508338800,2476,2017,10,18,15,0.0,3,1.0,69.0601339120128,1155.0,1145.65703222014,0.808914959295231
7144,1508342400,2476,2017,10,18,16,0.0,3,1.0,67.25725523463719,1185.6,1172.5965969083895,1.0967782634624141
7145,1508346000,2476,2017,10,18,17,0.0,3,1.0,64.34035208325294,1213.4,1202.4858559609108,0.8994679445433699
7146,1508349600,2476,2017,10,18,18,0.0,3,1.0,59.81067117096981,1262.5,1278.4961399989877,1.2670209900188278
7147,1508353200,2476,2017,10,18,19,0.0,3,1.0,56.44164287498625,1278.4,1292.4969460043203,1.1027022844430707
7148,1508356800,2476,2017,10,18,20,0.0,3,1.0,54.218796268268996,1238.4,1252.7892651862167,1.16192386839604
7149,1508360400,2476,2017,10,18,21,0.0,3,1.0,52.55719939907518,1166.7,1179.5072591264477,1.097733704161109
7150,1508364000,2476,2017,10,18,22,0.0,3,1.0,51.229812692963435,1062.7,1078.7268321028453,1.5081238451910435
7151,1508367600,2476,2017,10,18,23,0.0,3,1.0,50.12444611892886,982.4,988.7215320255541,0.6434784227966328
7152,1508371200,2477,2017,10,19,0,0.0,4,1.0,49.461172383803046,928.8,920.1406121988855,0.9323199613602996
7153,1508374800,2477,2017,10,19,1,0.0,4,1.0,48.647396560126374,892.8,887.1318566782224,0.6348726838908498
7154,1508378400,2477,2017,10,19,2,0.0,4,1.0,47.92414522537218,874.2,865.3132568606818,1.0165572110865067
7155,1508382000,2477,2017,10,19,3,0.0,4,1.0,47.273279476803616,871.9,862.6286019779614,1.0633556625804135
7156,1508385600,2477,2017,10,19,4,0.0,4,1.0,46.68161923386465,880.6,873.9826332804366,0.7514611309974326
7157,1508389200,2477,2017,10,19,5,0.0,4,1.0,46.13928571584856,934.8,923.3182814050067,1.2282540217151534
7158,1508392800,2477,2017,10,19,6,0.0,4,1.0,45.638683371209424,1049.2,1025.8760213742426,2.2230250310481785
7159,1508396400,2477,2017,10,19,7,0.0,4,1.0,47.48686107188296,1117.3,1084.7124097725373,2.9166374498758323
7160,1508400000,2477,2017,10,19,8,0.0,4,1.0,52.62049976853454,1133.7,1104.6750615979076,2.5601956780534887
7161,1508403600,2477,2017,10,19,9,0.0,4,1.0,57.41961037626678,1125.8,1118.3293663612915,0.6635844411714761
7162,1508407200,2477,2017,10,19,10,0.0,4,1.0,61.67268675594867,1121.8,1115.4083081583187,0.5697710680764149
7163,1508410800,2477,2017,10,19,11,0.0,4,1.0,65.19228755895902,1120.0,1124.16147487169,0.3715602564008894
7164,1508414400,2477,2017,10,19,12,0.0,4,1.0,67.82329713200832,1114.1,1123.6548067084943,0.8576255909249103
7165,1508418000,2477,2017,10,19,13,0.0,4,1.0,69.44976176569139,1126.8,1131.4844424590542,0.41572971770094547
7166,1508421600,2477,2017,10,19,14,0.0,4,1.0,70.0,1135.5,1132.469445222758,0.2668916580574249
7167,1508425200,2477,2017,10,19,15,0.0,4,1.0,69.44976176569139,1163.1,1153.8662816192648,0.7938886063739254
7168,1508428800,2477,2017,10,19,16,0.0,4,1.0,67.82329713200835,1191.6,1171.8067923905735,1.6610613972328314
7169,1508432400,2477,2017,10,19,17,0.0,4,1.0,65.19228755895904,1213.4,1192.2964086274833,1.7392114201843416
7170,1508436000,2477,2017,10,19,18,0.0,4,1.0,61.28861224606787,1274.3,1269.1306059512742,0.40566538874093505
7171,1508439600,2477,2017,10,19,19,0.0,4,1.0,58.50976101183282,1283.2,1287.0914867754661,0.3032642437239785
7172,1508443200,2477,2017,10,19,20,0.0,4,1.0,56.66900925140333,1244.6,1245.2587813753337,0.05293117269273454
7173,1508446800,2477,2017,10,19,21,0.0,4,1.0,55.290405103749684,1179.0,1180.0452204143623,0.08865313098917282
7174,1508450400,2477,2017,10,19,22,0.0,4,1.0,54.187848163234904,1079.2,1089.1316041800635,0.9202746645722256
7175,1508454000,2477,2017,10,19,23,0.0,4,1.0,53.26902043560988,996.5,997.8370421252632,0.13417382089947055
7176,1508457600,2478,2017,10,20,0,0.0,5,1.0,52.70610727972903,943.2,927.6299130767659,1.6507725745583286
7177,1508461200,2478,2017,10,20,1,0.0,5,1.0,52.028097717723504,907.8,892.7059297578614,1.6627087730930288
7178,1508464800,2478,2017,10,20,2,0.0,5,1.0,51.425323879092105,888.6,876.2783972839859,1.3866309606137888
7179,1508468400,2478,2017,10,20,3,0.0,5,1.0,50.88274389797807,877.1,869.4770137572364,0.8691125576061633
7180,1508472000,2478,2017,10,20,4,0.0,5,1.0,50.38941973243983,889.0,878.5344249235052,1.177230042350373
