,Timestamp,IdxDay,Year,Month,Day,Hour,IsHoliday,DayOfWeek,IsRegularDay,Temperature,Real,Predicted,Deviation
1123,1486666800,2225,2017,2,9,19,0.0,4,0.5,20.826683344929798,1488.7,1517.6459315023794,1.944376402389963
1124,1486670400,2225,2017,2,9,20,0.0,4,0.5,20.394333531970965,1445.6,1473.841313151277,1.9536049495902845
1125,1486674000,2225,2017,2,9,21,0.0,4,0.5,20.061216994731808,1375.6,1400.0143933954992,1.774817781004598
1126,1486677600,2225,2017,2,9,22,0.0,4,0.5,19.790178858910924,1281.4,1303.979499470265,1.762096103501238
1127,1486681200,2225,2017,2,9,23,0.0,4,0.5,19.561676438762614,1209.8,1219.1167415451557,0.7701059303319362
1128,1486684800,2226,2017,2,10,0,0.0,5,0.5,19.37990572277168,1165.0,1157.5009918100536,0.6436916901241528
1129,1486688400,2226,2017,2,10,1,0.0,5,0.5,19.207343567875906,1138.8,1131.6600685729918,0.6269697424489068
1130,1486692000,2226,2017,2,10,2,0.0,5,0.5,19.053174879033982,1123.8,1117.7768461543803,0.535963146967398
1131,1486695600,2226,2017,2,10,3,0.0,5,0.5,18.913853486441074,1123.3,1120.4032049826942,0.2578825796586619
1132,1486699200,2226,2017,2,10,4,0.0,5,0.5,18.78676917919361,1147.8,1144.313583350294,0.30374774783986025
1133,1486702800,2226,2017,2,10,5,0.0,5,0.5,18.66994479996925,1223.7,1220.9159929922887,0.2275073145142888
1134,1486706400,2226,2017,2,10,6,0.0,5,0.5,18.561846756790022,1339.6,1357.460763995572,1.3332908327539672
1135,1486710000,2226,2017,2,10,7,0.0,5,0.5,18.74322797841519,1398.3,1424.1932557624552,1.85176684277017
1136,1486713600,2226,2017,2,10,8,0.0,5,0.5,21.142135595748854,1403.5,1432.023281500108,2.0322965087358704
1137,1486717200,2226,2017,2,10,9,0.0,5,0.5,23.41057335172784,1410.4,1437.981960245314,1.9556126095656476
1138,1486720800,2226,2017,2,10,10,0.0,5,0.5,25.438605194103637,1415.0,1438.3538833558146,1.6504511205522658
