,Timestamp,IdxDay,Year,Month,Day,Hour,IsHoliday,DayOfWeek,IsRegularDay,Temperature,Real,Predicted,Deviation
6686,1506693600,2457,2017,9,29,14,0.0,5,1.0,61.33,1833.9,1920.048432726509,4.697553450379457
6687,1506697200,2457,2017,9,29,15,0.0,5,1.0,61.06301801988391,1797.2,1890.9594763575515,5.216975092229658
6688,1506700800,2457,2017,9,29,16,0.0,5,1.0,60.2725389485087,1767.5,1879.712790595925,6.348672735271574
6689,1506704400,2457,2017,9,29,17,0.0,5,1.0,58.989553045450904,1761.8,1847.6775883144373,4.87442322138934
6690,1506708000,2457,2017,9,29,18,0.0,5,1.0,57.099685454494804,1757.5,1820.9268358335246,3.6089238027610007
6691,1506711600,2457,2017,9,29,19,0.0,5,1.0,54.39097992715065,1796.7,1846.0175558004923,2.744896521427745
6692,1506715200,2457,2017,9,29,20,0.0,5,1.0,52.768704274154175,1776.2,1831.7091326160166,3.1251622911843593
6693,1506718800,2457,2017,9,29,21,0.0,5,1.0,51.60680682922726,1727.4,1783.181029550546,3.229190086288411
6694,1506722400,2457,2017,9,29,22,0.0,5,1.0,50.70094063313514,1620.0,1702.0714466242043,5.06613868050644
6695,1506726000,2457,2017,9,29,23,0.0,5,1.0,49.95839593402729,1525.2,1589.0775051160158,4.188139595857314
6696,1506729600,2458,2017,9,30,0,1.0,6,1.0,49.71820689249503,1457.3,1443.5225838110491,0.9454069984869855
6697,1506733200,2458,2017,9,30,1,1.0,6,1.0,49.196940734899684,1423.9,1414.2849963946117,0.6752583471724445
6698,1506736800,2458,2017,9,30,2,1.0,6,1.0,48.736577286299436,1399.1,1391.725993402547,0.5270535771176463
6699,1506740400,2458,2017,9,30,3,1.0,6,1.0,48.32436247240192,1389.4,1384.1170603904488,0.3802317266122966
6700,1506744000,2458,2017,9,30,4,1.0,6,1.0,47.95117155850195,1367.2,1382.053476596655,1.0864157838395918
6701,1506747600,2458,2017,9,30,5,1.0,6,1.0,47.61025063789464,1388.6,1407.5727662586555,1.3663233658833078
6702,1506751200,2458,2017,9,30,6,1.0,6,1.0,47.29646036783214,1441.6,1461.5857455864784,1.3863586006158792
6703,1506754800,2458,2017,9,30,7,1.0,6,1.0,48.59825242257011,1499.9,1508.9339560741537,0.6023038918696975
6704,1506758400,2458,2017,9,30,8,1.0,6,1.0,50.57897688485927,1560.2,1579.887700058962,1.2618702768210508
6705,1506762000,2458,2017,9,30,9,1.0,6,1.0,52.409053293844316,1617.8,1622.9620119265874,0.3190760246376197
6706,1506765600,2458,2017,9,30,10,1.0,6,1.0,54.01629020749158,1637.9,1653.9804549471387,0.9817726935184447
6707,1506769200,2458,2017,9,30,11,1.0,6,1.0,55.33728658422904,1638.7,1645.5888422912064,0.42038459090781727
6708,1506772800,2458,2017,9,30,12,1.0,6,1.0,56.31993277831198,1637.5,1617.2400078349883,1.2372514299243775
6709,1506776400,2458,2017,9,30,13,1.0,6,1.0,56.92546612091878,1628.1,1613.183049617235,0.9162183147696691
6710,1506780000,2458,2017,9,30,14,1.0,6,1.0,57.13,1605.3,1593.6465331990862,0.7259370087157384
6711,1506783600,2458,2017,9,30,15,1.0,6,1.0,56.92546612091878,1592.9,1572.0653400905555,1.3079703628253219
6712,1506787200,2458,2017,9,30,16,1.0,6,1.0,56.31993277831198,1591.4,1555.6333700526268,2.2474946554840582
6713,1506790800,2458,2017,9,30,17,1.0,6,1.0,55.33728658422904,1600.6,1552.103786032716,3.029877169016862
6714,1506794400,2458,2017,9,30,18,1.0,6,1.0,53.58224701200482,1609.7,1567.4761245805353,2.6230897322149946
6715,1506798000,2458,2017,9,30,19,1.0,6,1.0,49.77030796632158,1679.2,1659.9944472428447,1.1437322985442695
6716,1506801600,2458,2017,9,30,20,1.0,6,1.0,47.47171179064891,1675.9,1675.9440926064933,0.0026309807562039963
6717,1506805200,2458,2017,9,30,21,1.0,6,1.0,45.82083448163269,1637.7,1631.4676180398615,0.3805569982376859
6718,1506808800,2458,2017,9,30,22,1.0,6,1.0,44.5317646511304,1576.3,1573.2459472675348,0.1937481908561284
6719,1506812400,2458,2017,9,30,23,1.0,6,1.0,43.474076642374065,1492.5,1491.6083797565473,0.05974004981257855
6720,1506816000,2459,2017,10,1,0,1.0,0,1.0,43.11452028821192,1433.2,1425.2478411272036,0.5548533960924098
6721,1506819600,2459,2017,10,1,1,1.0,0,1.0,42.37085240700319,1401.8,1381.10621582824,1.4762294315708335
6722,1506823200,2459,2017,10,1,2,1.0,0,1.0,41.713823189325545,1377.8,1355.7985070746556,1.5968567952782942
6723,1506826800,2459,2017,10,1,3,1.0,0,1.0,41.12533558824731,1367.1,1345.611002456778,1.5718672769528208
6724,1506830400,2459,2017,10,1,4,1.0,0,1.0,40.59243032161603,1352.3,1352.9920974290224,0.05117928189176934
6725,1506834000,2459,2017,10,1,5,1.0,0,1.0,40.10550809153933,1363.9,1375.6116031520048,0.8586848854025022
6726,1506837600,2459,2017,10,1,6,1.0,0,1.0,39.65725988979409,1395.3,1420.1775812664412,1.7829557275454175
6727,1506841200,2459,2017,10,1,7,1.0,0,1.0,43.25281325036313,1421.1,1456.547374714305,2.4943617419115593
6728,1506844800,2459,2017,10,1,8,1.0,0,1.0,48.0788745754856,1471.5,1506.801800533655,2.399035034567113
6729,1506848400,2459,2017,10,1,9,1.0,0,1.0,52.540608123548395,1508.1,1571.0854757343675,4.176478730479914
6730,1506852000,2459,2017,10,1,10,1.0,0,1.0,56.4609188212906,1523.1,1582.6720464547873,3.9112367181923298
6731,1506855600,2459,2017,10,1,11,1.0,0,1.0,59.68420174458497,1541.8,1590.223126707942,3.140687943179527
6732,1506859200,2459,2017,10,1,12,1.0,0,1.0,62.08251838717777,1555.0,1585.3718914970964,1.953176302064076
6733,1506862800,2459,2017,10,1,13,1.0,0,1.0,63.5606747943096,1552.9,1584.1467111960108,2.01215217953575
6734,1506866400,2459,2017,10,1,14,1.0,0,1.0,64.06,1552.7,1587.4799293151327,2.239964533724008
6735,1506870000,2459,2017,10,1,15,1.0,0,1.0,63.5606747943096,1553.7,1593.976975771786,2.5923264318585346
6736,1506873600,2459,2017,10,1,16,1.0,0,1.0,62.08251838717777,1583.7,1603.0403860981578,1.2212152616125371
6737,1506877200,2459,2017,10,1,17,1.0,0,1.0,59.68420174458497,1610.2,1619.5277077978858,0.5792887714498665
6738,1506880800,2459,2017,10,1,18,1.0,0,1.0,56.24017158478182,1621.3,1645.6525904934185,1.5020409852228813
6739,1506884400,2459,2017,10,1,19,1.0,0,1.0,52.688715534455355,1694.9,1749.8869603158114,3.244259856971579
6740,1506888000,2459,2017,10,1,20,1.0,0,1.0,50.53300421285815,1670.6,1739.115717489448,4.1012640661707165
6741,1506891600,2459,2017,10,1,21,1.0,0,1.0,48.98051151883894,1609.9,1676.8849964196665,4.160817219682369
6742,1506895200,2459,2017,10,1,22,1.0,0,1.0,47.76643107009854,1536.6,1593.7763222758929,3.7209633135424296
6743,1506898800,2459,2017,10,1,23,1.0,0,1.0,46.76931324624457,1465.8,1520.9505964035188,3.762491226873985
6744,1506902400,2460,2017,10,2,0,0.0,1,1.0,46.42519334335235,1426.7,1414.6971116990571,0.8413042896854919
6745,1506906000,2460,2017,10,2,1,0.0,1,1.0,45.72100918749919,1403.1,1400.668428042049,0.173299975621897
6746,1506909600,2460,2017,10,2,2,0.0,1,1.0,45.0986300277391,1391.2,1386.7399371456406,0.3205910619867324
6747,1506913200,2460,2017,10,2,3,0.0,1,1.0,44.54101216743533,1390.6,1378.8497498046795,0.8449770023961172
6748,1506916800,2460,2017,10,2,4,0.0,1,1.0,44.0359394052375,1420.0,1405.5514926915516,1.0175005146794627
6749,1506920400,2460,2017,10,2,5,0.0,1,1.0,43.57435615899563,1501.8,1495.5595772950583,0.4155295448755955
6750,1506924000,2460,2017,10,2,6,0.0,1,1.0,43.1493632045464,1667.7,1642.592498137441,1.5055166914048717
6751,1506927600,2460,2017,10,2,7,0.0,1,1.0,47.245162439107496,1740.9,1746.8312746548022,0.3407016287438744
6752,1506931200,2460,2017,10,2,8,0.0,1,1.0,52.731165102561086,1748.2,1775.8140925746363,1.5795728506255742
6753,1506934800,2460,2017,10,2,9,0.0,1,1.0,57.80615231041885,1774.8,1806.3688426058836,1.7787267639105067
6754,1506938400,2460,2017,10,2,10,0.0,1,1.0,62.267435819066684,1827.6,1841.8710195975195,0.7808612167607587
6755,1506942000,2460,2017,10,2,11,0.0,1,1.0,65.93683789492684,1853.9,1854.9495394269275,0.05661251561181117
6756,1506945600,2460,2017,10,2,12,0.0,1,1.0,68.66780749631027,1837.4,1862.4526373223684,1.3634830370288644
6757,1506949200,2460,2017,10,2,13,0.0,1,1.0,70.35127332723211,1852.4,1892.823997755198,2.182249932800577
6758,1506952800,2460,2017,10,2,14,0.0,1,1.0,70.92,1850.8,1891.1557966654236,2.18045151639419
6759,1506956400,2460,2017,10,2,15,0.0,1,1.0,70.35127332723211,1853.3,1892.46531548818,2.1132744557373395
6760,1506960000,2460,2017,10,2,16,0.0,1,1.0,68.66780749631027,1864.3,1888.2346705890552,1.2838422243767236
6761,1506963600,2460,2017,10,2,17,0.0,1,1.0,65.93683789492684,1854.3,1888.7040719976226,1.8553670925752372
6762,1506967200,2460,2017,10,2,18,0.0,1,1.0,62.11764386288182,1842.8,1900.179464855923,3.113710921202684
6763,1506970800,2460,2017,10,2,19,0.0,1,1.0,58.75565873172891,1904.3,1938.378741079722,1.7895678768955532
6764,1506974400,2460,2017,10,2,20,0.0,1,1.0,56.70182844037996,1871.8,1887.078756163569,0.8162600792589563
6765,1506978000,2460,2017,10,2,21,0.0,1,1.0,55.21873432082752,1794.9,1790.677971471766,0.23522360734492043
6766,1506981600,2460,2017,10,2,22,0.0,1,1.0,54.057195187738635,1690.8,1678.5522754159624,0.7243745318214775
6767,1506985200,2460,2017,10,2,23,0.0,1,1.0,53.10232121006816,1571.3,1566.0705973103704,0.33280740085467597
6768,1506988800,2461,2017,10,3,0,0.0,2,1.0,52.762806868083814,1506.4,1490.3787332105612,1.0635466535740088
6769,1506992400,2461,2017,10,3,1,0.0,2,1.0,52.086363904611794,1470.0,1446.0918656274357,1.6264036988138972
6770,1506996000,2461,2017,10,3,2,0.0,2,1.0,51.488280313775256,1446.3,1423.3579942600363,1.5862549775263524
6771,1506999600,2461,2017,10,3,3,0.0,2,1.0,50.95227185986922,1435.6,1411.7010652949516,1.6647349334806567
6772,1507003200,2461,2017,10,3,4,0.0,2,1.0,50.466656033796184,1453.7,1447.1650745020427,0.4495374216108808
6773,1507006800,2461,2017,10,3,5,0.0,2,1.0,50.02276649149786,1532.3,1534.3690123573324,0.1350265846983254
6774,1507010400,2461,2017,10,3,6,0.0,2,1.0,49.61399655507193,1675.1,1714.7118873788122,2.364747619772688
6775,1507014000,2461,2017,10,3,7,0.0,2,1.0,53.344615818290656,1763.6,1809.3804464297257,2.5958520316242786
6776,1507017600,2461,2017,10,3,8,0.0,2,1.0,58.52687614765581,1805.6,1847.160962879322,2.3017812848538997
6777,1507021200,2461,2017,10,3,9,0.0,2,1.0,63.323866130074215,1846.3,1872.3974648017104,1.413500774614658
6778,1507024800,2461,2017,10,3,10,0.0,2,1.0,67.54280785057527,1894.3,1897.814678436512,0.18553969468996387
6779,1507028400,2461,2017,10,3,11,0.0,2,1.0,71.01415357375792,1918.7,1911.1168938636285,0.39522104218332715
6780,1507032000,2461,2017,10,3,12,0.0,2,1.0,73.59839940382295,1931.7,1908.3623149900648,1.2081423103968154
6781,1507035600,2461,2017,10,3,13,0.0,2,1.0,75.19169156481556,1950.1,1939.91106504261,0.5224826910101967
6782,1507039200,2461,2017,10,3,14,0.0,2,1.0,75.73,1941.5,1960.993077124232,1.0040214846372422
6783,1507042800,2461,2017,10,3,15,0.0,2,1.0,75.19169156481556,1949.3,1987.6722580306157,1.9685147504548168
6784,1507046400,2461,2017,10,3,16,0.0,2,1.0,73.59839940382294,1945.6,1999.8104546586874,2.7863103751381306
6785,1507050000,2461,2017,10,3,17,0.0,2,1.0,71.01415357375792,1938.4,1995.639354108762,2.952917566485863
6786,1507053600,2461,2017,10,3,18,0.0,2,1.0,67.74814292590084,1913.8,1983.3786186081056,3.6356264295174876
6787,1507057200,2461,2017,10,3,19,0.0,2,1.0,65.98039045224014,1961.8,2031.6562025533697,3.5608218245167556
6788,1507060800,2461,2017,10,3,20,0.0,2,1.0,64.89372609648315,1928.5,1994.69622461688,3.4325239625035024
6789,1507064400,2461,2017,10,3,21,0.0,2,1.0,64.10696370884648,1839.3,1891.8449661675904,2.856791505876718
6790,1507068000,2461,2017,10,3,22,0.0,2,1.0,63.489875789907494,1743.6,1770.2496427156414,1.5284264003006107
6791,1507071600,2461,2017,10,3,23,0.0,2,1.0,62.98210489526538,1620.5,1627.919633090961,0.45786072761252966
6792,1507075200,2462,2017,10,4,0,0.0,3,0.1,62.80060645769834,1561.1,1544.5745010546757,1.0585804205575695
6793,1507078800,2462,2017,10,4,1,0.0,3,0.1,62.43900851020493,1515.9,1503.4575061271803,0.8207991208404113
6794,1507082400,2462,2017,10,4,2,0.0,3,0.1,62.11917987730453,1486.2,1472.138618812177,0.9461298067435839
6795,1507086000,2462,2017,10,4,3,0.0,3,0.1,61.83246229532549,1474.4,1463.8972655221783,0.7123395603514535
6796,1507089600,2462,2017,10,4,4,0.0,3,0.1,61.572638589070856,1485.2,1494.97027116793,0.6578421201137812
6797,1507093200,2462,2017,10,4,5,0.0,3,0.1,61.335093347017136,1549.0,1578.979980445399,1.9354409583859877
6798,1507096800,2462,2017,10,4,6,0.0,3,0.1,61.11630594737896,1660.9,1736.491217998609,4.551220302162018
6799,1507100400,2462,2017,10,4,7,0.0,3,0.1,63.11160483232533,1752.4,1829.6359910581357,4.407440713201073
6800,1507104000,2462,2017,10,4,8,0.0,3,0.1,65.96521834215787,1843.3,1886.9929037709708,2.3703631406157877
6801,1507107600,2462,2017,10,4,9,0.0,3,0.1,68.60834447157895,1885.2,1925.719456493505,2.1493452415396246
6802,1507111200,2462,2017,10,4,10,0.0,3,0.1,70.93410111526497,1932.4,1971.2644578213396,2.0112015018287908
6803,1507114800,2462,2017,10,4,11,0.0,3,0.1,72.84843987961844,1966.1,1994.871822478882,1.4633956807325206
6804,1507118400,2462,2017,10,4,12,0.0,3,0.1,74.27394918932364,1946.5,2016.2056823885687,3.5810779547171165
6805,1507122000,2462,2017,10,4,13,0.0,3,0.1,75.1529846382042,1975.2,2047.2019653906723,3.6452999894021993
6806,1507125600,2462,2017,10,4,14,0.0,3,0.1,75.45,1959.8,2042.9817659218083,4.244400751189325
6807,1507129200,2462,2017,10,4,15,0.0,3,0.1,75.1529846382042,1932.4,2057.5846449106984,6.478195244809477
6808,1507132800,2462,2017,10,4,16,0.0,3,0.1,74.27394918932364,1929.8,2070.2685868906365,7.2789194160346415
6809,1507136400,2462,2017,10,4,17,0.0,3,0.1,72.84843987961844,1924.8,2067.938338501321,7.436530470766894
6810,1507140000,2462,2017,10,4,18,0.0,3,0.1,70.32812249654256,1958.0,2028.0032310743431,3.575241627903123
6811,1507143600,2462,2017,10,4,19,0.0,3,0.1,66.94203283218579,2020.5,2075.7055254577244,2.732270500258571
6812,1507147200,2462,2017,10,4,20,0.0,3,0.1,64.84791352110193,1980.4,2028.6336862044875,2.4355527269484654
6813,1507150800,2462,2017,10,4,21,0.0,3,0.1,63.32781107006815,1908.1,1938.1420226562577,1.5744469711366185
6814,1507154400,2462,2017,10,4,22,0.0,3,0.1,62.13380693704009,1781.9,1815.1065669103746,1.863548286120123
6815,1507158000,2462,2017,10,4,23,0.0,3,0.1,61.150406232772724,1674.3,1694.0816322469975,1.1814867256165298
6816,1507161600,2463,2017,10,5,0,0.0,4,1.0,60.76871453675717,1603.5,1590.1922798431629,0.8299170662199656
6817,1507165200,2463,2017,10,5,1,0.0,4,1.0,60.069766512532844,1558.0,1535.1601629789943,1.4659715674586442
6818,1507168800,2463,2017,10,5,2,0.0,4,1.0,59.45132915977018,1524.0,1499.7602890486735,1.5905322146539707
6819,1507172400,2463,2017,10,5,3,0.0,4,1.0,58.896755761031535,1503.4,1479.4150250039552,1.595382133566909
6820,1507176000,2463,2017,10,5,4,0.0,4,1.0,58.39408217243722,1516.8,1490.626103628113,1.7255997080621663
6821,1507179600,2463,2017,10,5,5,0.0,4,1.0,57.93442018255588,1582.3,1565.5483444066801,1.0586902353106118
